Age,Income,Loan_Amount,Credit_Score,Savings,Financial_Status
29,32282.03282744986,5830.706903511954,221.44030019167047,2370.5699060111847,Low
21,18602.37502684108,1423.3909833730127,237.3706396032065,2702.6515950467015,Low
36,44146.59258720806,6158.621808961711,527.4103592769487,14715.656641404144,Medium
40,30759.449438057316,9760.942210856787,388.87045079980305,7473.121072101827,Medium
56,53391.166713504645,10334.611078783453,582.5977477260974,16828.89576854736,High
43,36957.58897865462,4159.487370320772,402.6083573342518,11449.905362885249,Medium
37,39060.4173243573,7337.193966150992,305.93575400020796,9178.727859675484,Medium
48,42434.67949406411,7415.3274040979795,501.71179696002656,13883.422153174537,Medium
17,19165.319733706594,3663.6354651934375,171.4094141718596,4101.951836522332,Low
42,41067.81792089223,11502.294162796037,300.7222928467088,15771.18484265975,Medium
47,44603.230286719576,10938.914621605807,550.5014357870059,18084.884122329095,Medium
25,26943.236230166553,8073.311657479955,270.7982188168558,8778.911890982257,Low
51,49656.89188030968,9076.975957111017,513.6947775051802,14591.7823864849,High
43,37556.82578470481,8313.667332728935,408.90115679538457,13675.409612425252,Medium
35,49006.864948174894,4911.127606384441,370.2647055246546,12915.076700233305,Medium
46,43564.164084854274,7831.913109919809,482.56979762080175,16805.09491921254,Medium
62,50911.95459923993,10546.23033542764,640.0660686863356,19710.14054095504,High
41,36789.50655139306,5586.554061576086,463.39965222517446,16882.984656128057,Medium
42,35663.616558136346,11131.71325066268,484.7635616916673,10750.463838225463,Medium
35,39130.72808020258,2816.079409947156,450.2796531809198,13919.868887354263,Medium
31,32608.26329795793,8940.277809609113,268.1578908775639,11413.079588281913,Medium
48,49993.56400895172,12092.117849840462,451.3289243116391,12569.998869793886,Medium
31,29149.88767081378,7199.585350957996,328.0591083520819,9998.057648033922,Medium
40,38603.24876471539,5770.985463811861,361.04545706311075,12904.288734892,Medium
35,33145.344481961656,3835.6497771135855,319.099246381389,10073.902678929953,Medium
44,43594.03407932265,7703.192637472872,463.7614790753315,12741.193500186384,Medium
43,47176.66717682418,9850.240912679848,475.0421177489925,8325.517104943214,Medium
50,51680.377062526735,10006.127274881348,563.7963976389432,12932.198360996588,High
34,36500.564148104335,4713.001009810485,330.36927931211994,9484.883603431423,Medium
37,39497.79454124601,9696.40956931298,393.15764817689853,9382.294831009798,Medium
30,34422.21218690869,9368.766656363076,312.1378867946885,6433.0077947318005,Medium
35,36440.750207701276,6546.801671970805,350.8828722589993,13683.274059357045,Medium
43,44794.240363394594,8818.673807194691,389.1995417395991,12588.224740065962,Medium
47,52944.03120596578,6382.302632741008,422.8394455398739,20600.225161609298,Medium
30,26674.77040998444,5171.22656778193,333.3337389977978,9668.242497198788,Medium
48,43721.287100242465,10620.879956001987,438.3590310057899,17520.46557805409,Medium
53,47070.39200406572,11309.713080515556,441.15405875864866,15275.633865095197,High
44,44914.57281810128,7784.664301580587,438.41193383549063,11214.975702234082,Medium
58,48731.33879390438,11051.512983047107,652.7620151074875,18188.547615407384,High
32,34310.770480298386,5505.5785269108965,180.2574780798879,13486.548212283444,Medium
27,26454.034527497235,4843.07057256323,255.5834863423244,7832.782693636823,Low
22,27673.198499105285,5246.469605036254,253.76074326631164,7940.334551343579,Low
54,50640.41344767505,6864.925829261755,448.82517833925994,16972.68129435718,High
46,44983.40857291246,9051.300970384156,449.3333541899459,13505.997233220565,Medium
39,44611.01666646684,8499.951071251378,333.0271377723729,11559.526603766293,Medium
42,48915.678233890765,7259.0306287178455,369.6410942996557,9604.576113839275,Medium
28,24599.2381712409,4641.333912070237,259.879089614899,8366.73439949026,Low
64,64908.906162935804,11899.211118369101,583.8426054933915,21159.881890182995,High
41,42472.09488842024,7241.90005292568,349.6849648424094,13187.136354431097,Medium
41,42868.26702810574,8211.767555700748,407.0384124228998,12852.541582909362,Medium
47,45687.121703421886,9658.005516027568,581.3569530267843,16275.034338662586,Medium
44,50406.91699061818,4598.971367532401,477.8871658723928,13784.80473105565,Medium
42,32551.482581892273,9705.760742944576,470.52663835191777,12641.74781655546,Medium
32,29894.34882599458,5820.002231306082,359.86312192094226,11805.481220883095,Medium
44,46239.65366386474,12665.926350937068,405.1243193660391,13609.798855046904,Medium
58,60286.12405974672,9216.702922202583,595.541611455808,16690.214117572676,High
53,59763.795153073814,8865.370982491337,584.8847130471167,17304.810765440805,High
55,60991.126966006435,10594.182042833478,591.4168733890896,16394.344783298337,High
34,32572.29187346388,7626.450899372071,349.72755036841926,9355.459628438392,Medium
30,36499.356217653025,2098.465345256997,326.0023247096947,9466.266675602232,Medium
38,34429.791281112724,5941.799895767786,503.1436982584576,11901.272537762194,Medium
40,44654.43691395919,9182.640321147686,441.9721608578173,8689.125828195047,Medium
50,59052.612392104966,8103.752107134915,484.24203214011754,15999.691401900369,High
23,29074.720534274846,7340.0527527524555,226.29814968677016,12439.53854725551,Low
55,55528.85191762062,10092.232802301856,497.2924301704277,13561.166424574487,High
38,36341.10614113939,5801.253597316207,497.35179739731484,9892.272829084537,Medium
35,27357.04351870357,8220.48851557904,430.1934862721772,18840.078669716844,Medium
29,30552.69818957102,9015.234773648892,294.16065181360574,6233.60193503541,Low
23,17423.913860145403,5432.792517487793,339.0410059383388,10759.170231489003,Low
48,44034.32668193032,12120.858798446518,511.62000224774886,13713.8815329278,Medium
40,34046.27099631664,11353.270681273927,378.4576791192091,12180.419976929166,Medium
27,24698.038336716723,3556.2826401448433,315.3226270259899,7706.4965788395175,Low
27,26860.15292756509,7276.782668119173,289.9321735898326,9377.101864441998,Low
36,37368.07290582853,4153.0589813929055,401.89283891381996,6060.740470503073,Medium
56,52997.46682293018,12049.80506357277,491.5454070171892,17358.781372194575,High
37,42346.41853197591,7257.364218970361,329.4842921401365,9889.914451906308,Medium
24,22958.97371005017,7285.900406084124,314.42354150615876,1610.7783151680114,Low
37,33061.3878336724,9744.503025969681,454.6568745782028,14462.667083067667,Medium
37,38131.46133621718,8539.566701068805,440.75563634840273,4777.491700014607,Medium
13,22817.76416771908,3196.855798965637,240.93234517934286,10345.338691178133,Low
39,40675.80283267559,8816.737353443901,418.86841491069316,13550.859555462624,Medium
37,35185.72186313196,7523.541742753091,395.35416814152154,7017.012633666849,Medium
46,38362.69321940648,9077.608517784192,414.33965493880936,17814.280944051614,Medium
58,56902.938395139645,14485.156344504885,550.9734279576847,15148.861596924711,High
51,52174.64062544058,13325.779639356353,410.5869538845224,13185.5283513595,High
37,35062.09554372215,7116.681604595586,353.92569938161466,5697.08906169223,Medium
28,19673.076808795002,6075.2728060214895,177.0736955583376,5808.111300320782,Low
65,60747.17305248283,13163.310449545548,704.0483085431847,17261.493684304616,High
40,47272.69230443879,4776.6031161256105,419.41994342752264,14454.438256875626,Medium
40,47170.00501865231,7327.128844775987,298.6915376801955,15501.581598387773,Medium
39,34566.804153977006,10999.408402096205,380.5068153918259,7977.633664067269,Medium
41,44363.78393599711,6700.4482499363785,508.382781117425,13111.619908073635,Medium
38,32107.13607614913,11829.086924602603,373.71669245821283,5879.236040227485,Medium
34,41021.581409974766,9144.252619178766,290.0814528181004,11023.034324666076,Medium
34,35226.17923947118,7602.9963010924175,250.72488653473795,16686.24054222276,Medium
39,43748.20749308267,8921.686571952841,302.2176693778056,6360.562713587407,Medium
34,25424.533264087306,4965.586607329949,366.7789983928001,7156.000373499501,Medium
32,35388.18550962444,5869.542495550596,298.3063688837628,11781.825643720864,Medium
41,40961.629681577484,11082.798220643519,392.45029292002806,14835.583424910483,Medium
37,41259.64535395421,6170.941321652933,348.5126668278015,8276.649764777983,Medium
55,59574.33899048925,13122.263513897598,542.9880025267628,20920.745206074287,High
13,13328.923447373747,-154.08037887411683,68.6418500648476,1453.2647025819806,Low
50,46995.851804520426,7603.683175049979,515.8052496844689,20020.402822808996,High
52,55898.48091089747,14202.769331172633,448.8646878121653,17005.955064122772,High
19,18699.22750297436,3776.3257075193515,152.2078770979373,9513.64515611109,Low
36,31636.075232361785,6123.000226011318,410.54138488325617,11912.484378796384,Medium
36,31399.238842711573,9925.481653997926,378.81024998625946,12770.892313062988,Medium
25,17614.177918438094,7491.6431099270085,284.2840923100691,9630.39757973771,Low
32,29448.544202184683,8241.509130514478,427.5194196408943,13034.359627900181,Medium
28,33513.46023037189,4460.204161175789,277.01729948477515,8301.516599527706,Low
57,57889.14899852717,10826.164848124648,571.0730130012489,14400.288494743654,High
49,46351.161470384795,10423.25764744946,476.78395220748297,14463.18261899101,Medium
52,56024.279690900396,11788.798684294474,497.8292926303926,13597.5365062772,High
47,42837.616891383055,8383.032851962926,419.47045863031065,12293.783676487306,Medium
28,28476.751371663893,5941.474221241393,284.2032405597926,13364.331719401223,Low
34,33101.84813637242,7334.782601594812,357.7524303298078,12068.183672269039,Medium
44,47895.65312794176,11373.539512750507,460.5385169596448,14930.212446698744,Medium
27,19113.858145402497,6908.931657870238,273.2181913433539,11317.930627263377,Low
47,42749.01127092672,6386.396710329418,516.308540240999,15952.531478296183,Medium
37,28808.77170452733,6972.7393830292285,371.4718345371194,16701.232484501325,Medium
36,34702.01639095365,5342.433260033167,339.5349055883019,4516.067015061647,Medium
47,53057.137518162155,10536.174841223346,423.6505909012741,11107.222164609666,Medium
44,41472.76395173236,10646.306701010088,362.55123942110356,11097.984455480488,Medium
36,33446.580309021745,7403.111971220489,433.02075889682425,6672.850567587308,Medium
51,55358.622120920685,9663.7459387443,475.04726872563344,15638.768313963878,High
29,34342.747792276496,5938.339586071967,243.71664283563535,9179.798086289895,Low
46,45557.14466365605,9617.838546955509,439.12308858365134,19726.00871585664,Medium
45,48423.57427024946,7719.800696566186,436.0805606733102,16211.367425558117,Medium
36,30615.227295610268,4762.577798461269,441.9256217951387,9277.420705535773,Medium
43,49889.87166962707,4499.721914889294,413.59264484544144,14383.078441492244,Medium
27,37743.53146968526,7934.364263477768,401.66917827008217,2619.0596387140686,Low
49,51606.07895594362,10792.732487269932,493.1848602326591,15126.765679488206,Medium
38,27578.341893285997,8325.022022688345,482.8514124485629,11666.361943835918,Medium
34,31208.84868801108,9330.397775905898,384.69646407153607,7493.707807905097,Medium
50,53064.1266083466,7489.063980615167,518.051870992238,14396.407893813135,High
32,29892.585014168188,2928.7382482899625,398.89240666187436,7522.387532170449,Medium
25,31360.992771250487,5768.4638330381795,306.111489697015,4702.364045333214,Low
24,26940.786322179327,5386.542750886861,271.73395420930444,9223.497421583626,Low
46,42467.62249617102,5737.386380654492,575.8797004885846,16901.733581445013,Medium
27,27161.324053856264,6119.042124280944,245.08036440231885,9629.986622944438,Low
57,52530.83389680455,10599.554095200865,520.2543162019134,15785.68599174125,High
19,18087.07560793779,2185.8238805248366,156.1884629094023,3712.3392102039443,Low
56,53227.03379783724,10533.152583435174,647.6136595041777,15579.000051940704,High
42,47873.809001165195,3516.94285816306,492.5380010543048,11939.976317433922,Medium
39,49580.06028415498,6617.251553216124,363.7369050259807,9083.72922542463,Medium
34,26844.05833382124,5391.410861031591,222.26743562030668,13361.471961528065,Medium
43,33383.91856895124,9714.20489387228,419.7077481810639,12293.178805828747,Medium
39,37774.13789074307,7483.539726978228,339.3367845704364,13994.642549935217,Medium
51,43407.92150585659,11477.737747357764,485.3032014255273,11100.237472783232,High
41,41231.05801835458,3100.921310526638,357.2795476127041,10234.978526016032,Medium
41,44744.68056902963,6521.803554857904,329.52309615104883,14878.180191457704,Medium
36,43470.709486334126,8311.994103142888,454.16021841654504,13420.637929252085,Medium
39,40006.9727935764,7182.27073885369,355.81658980282907,8092.410165573469,Medium
43,42034.223875752105,10290.921065948734,500.63339016295834,13809.206627992338,Medium
22,12108.075417134578,790.7941812215536,208.93145450765715,7587.942835655435,Low
26,26130.92574592899,6662.2216793789485,203.4597897723778,5675.359863890653,Low
47,47356.43630274731,8121.721564429919,495.4534194964501,15170.993979088651,Medium
41,44194.784071063725,6727.605831234651,390.44715715335354,7558.644900926398,Medium
38,34457.55949235454,9582.094093854903,369.64494471683764,8619.324441088098,Medium
40,37824.7369988207,10323.802259913013,407.2452967169884,13796.873836968474,Medium
43,35609.98872347908,10669.399392174564,389.3893582125655,12988.500776100867,Medium
34,22543.535965579675,10877.283850096532,258.94318229398203,10444.260982755954,Medium
32,26457.514546016086,8933.607216886669,317.4365192632831,9074.751945643126,Medium
41,33148.37092873492,6609.126832535402,458.1958851316918,13910.70774459725,Medium
30,31683.561477103056,6283.276256271301,254.92043705441222,10755.29068023904,Medium
44,41409.329716665714,8079.604183030129,447.69811331328174,15574.494338267938,Medium
22,19308.814349626053,8458.179719898131,295.2753574274598,6977.007600785529,Low
50,45077.93476912394,12209.739909397418,495.5117556363076,13834.76447870841,High
44,27837.172837437833,8422.239726573089,444.30471858979297,11528.95077144103,Medium
42,49541.55374373775,10155.819595506004,422.7606176800193,9429.460025831126,Medium
49,43998.647386116056,7335.6030673737905,455.882778705347,13491.630535894437,Medium
56,53937.89965075046,11700.523475290945,510.3322740783312,14980.847030871508,High
50,42725.53917355345,8124.1550147938315,450.53688153394626,19804.7362627735,High
21,25859.651717203167,822.815598745186,228.40915985036366,3159.187226456989,Low
27,27717.14468518662,6969.072475059667,307.89361809663717,11212.086352450191,Low
33,28868.173573670658,8417.182190375102,370.2541119218926,9096.786170025536,Medium
40,38038.85194327988,8914.425272423972,381.07285731222686,11380.581137728472,Medium
45,53390.89961062435,8634.065918866998,504.66542704653233,14703.564271834177,Medium
32,31635.152840593608,3867.2826903071814,335.3681909755213,5344.387343630677,Medium
41,40091.33231192047,5877.306258565505,413.53711108955093,9900.074795159566,Medium
32,27293.092569303673,4461.440040522406,153.03216686982074,5876.583660146145,Medium
33,23527.094247638488,6132.6534165501525,289.12951941968083,8759.22509146937,Medium
25,24199.80663210328,7152.35746720983,173.9451048881362,4772.414574660452,Low
30,31627.425561623088,8120.808422157305,331.35367535320546,12951.42953191738,Medium
26,31497.922321638347,1902.8648007742459,264.75166659650165,6049.969577997715,Low
30,18757.517327501722,4613.533326566106,246.40068068074456,1864.5124793146324,Medium
50,44374.518364884854,8559.677960856323,515.2181279233831,13996.701628205876,High
30,27096.29454721775,936.833742997509,228.82538168968262,11422.366265780347,Medium
66,65982.595757134,14332.241893899816,607.8118450866208,24690.805354368553,High
44,43274.83154235789,8307.680351362957,404.488933456753,12511.520339141882,Medium
41,40391.556571563655,7973.714926738048,437.00681609224324,10749.29979589035,Medium
31,33040.48029284972,8891.742116751277,379.97208396019516,9256.64411519842,Medium
47,42483.53444610445,9576.618026568714,440.6995775828033,15345.16841860531,Medium
34,38670.707211168476,5938.5390700679645,406.1229320804139,6813.34797838161,Medium
41,43167.26220849741,9344.155242009887,412.370177530573,11566.648915546546,Medium
65,63400.8386793596,15117.743693151124,661.8069080462611,19351.39630894437,High
39,47004.53995944458,8392.935132098452,386.8097721136278,11837.409767678182,Medium
51,58782.080177858836,11578.379197396298,500.13431233069673,14866.371045903803,High
32,36664.476775969044,6108.864700514231,341.96500183694627,6792.653983512439,Medium
39,23907.216147161038,7636.284507280675,427.0160593091022,12716.227975311012,Medium
57,64894.72546358988,11626.041420597658,525.7694348182073,16966.281701855383,High
33,36973.79261235967,5093.758099134677,320.5349765215247,9758.986349713412,Medium
58,68032.04318856468,10463.876771260799,663.4637548611632,14152.415562332022,High
47,53187.32295866769,12155.759283636948,478.8594327159262,16020.563467470936,Medium
34,41891.71338748643,10815.912191724643,354.33469272145743,7356.194131446743,Medium
46,50393.27425090189,12384.39582807636,518.3634269483714,18649.313702092182,Medium
49,55743.46599322756,7153.485286462905,464.9377750357669,11162.236290482126,Medium
46,55970.6187036722,6360.284930830055,458.3019689049374,16086.647830560534,Medium
24,25082.77369189103,2418.581136109678,280.842244829929,1475.4501763657736,Low
32,24138.847279609352,6668.774883758962,381.9451115639171,2825.0798338139266,Medium
37,35462.69549992429,1782.5508152846733,251.74283532472933,9435.69871697573,Medium
39,40949.72799691719,6622.396866760999,353.1665604552313,4920.898281577859,Medium
46,46374.43792185779,12014.198578322226,410.08173468253625,15989.169451742286,Medium
41,34767.19016920287,10164.877661457815,403.8087448303976,12234.589622665926,Medium
26,17844.661874025107,4181.810698852985,213.8663611703266,12003.091884153459,Low
43,39294.186656825856,7733.2891176587245,463.2052749754954,12398.419805924199,Medium
46,50038.69777992075,10334.483413613809,468.62051705244505,14529.450742999832,Medium
45,52901.698854114846,10870.537510488397,494.45950846770825,12695.416359752766,Medium
50,54582.83806888851,8933.72546452048,547.6503978686784,12378.208368071048,High
48,53287.13643557068,9131.267956561125,513.9543009207924,13179.676947378834,Medium
44,43595.92213418221,7667.980542959953,423.21047244449875,9588.142424274654,Medium
39,30289.58771147018,5137.301117249572,395.2138769378312,12862.25577091862,Medium
23,20723.89709558647,4160.512503956372,206.9563047340099,5976.457750191975,Low
44,42706.1779406381,8208.144919582473,371.76323430151047,12899.257230304094,Medium
42,39514.73756582159,5878.711768022689,467.68939235438575,21071.190822836666,Medium
42,42273.47432687313,9692.161875275458,415.79676863653515,11390.85063343664,Medium
27,29207.09879946475,6366.641357251779,194.86940179376938,9041.276375819376,Low
29,33265.07594121749,7191.439401690153,316.84747855438,8537.593870347311,Low
50,48609.40067816833,8463.859289071264,488.8025541188626,18472.782769909063,High
39,29481.202971777035,3832.848643770705,287.00980136895606,12415.374999833692,Medium
46,43585.611403544324,10134.662259291299,391.3135363767661,12985.731866421032,Medium
40,40218.55198495992,6671.774570740573,364.9694420669452,18877.54972139009,Medium
40,46114.03961066704,6218.663733508598,410.5256029221943,9420.946064264252,Medium
49,46160.96078907947,7285.893850713115,529.4009992525281,14118.482480266714,Medium
34,36562.71814199701,6249.354943825692,377.6884465348778,12949.447300279502,Medium
40,41450.43949817716,11154.654594100946,430.1431477465151,9545.598041259474,Medium
35,35219.50266561694,5989.100957288971,348.281881415401,12796.836275806203,Medium
35,39652.666596622956,4820.393911666133,436.11161552991086,9061.585553492205,Medium
36,32695.794016237094,8503.866802060056,394.9935621999943,13809.708783435144,Medium
42,39124.067751782415,8745.624559542568,431.1052684621145,15531.034568535762,Medium
35,34940.49588452886,2761.397264623585,378.329405286518,10229.74941602544,Medium
52,48799.2674745315,11724.692639506573,500.04824984221983,12598.580252391315,High
31,33540.061455273,10456.9355370032,307.1378199482523,8125.573044707127,Medium
38,34434.038478169336,2398.928145141953,275.9022980224219,11355.551122618514,Medium
35,36131.521038725674,4528.587951955753,330.6626168761199,13164.8136350851,Medium
54,53499.13615606622,5102.945822696787,627.9944007883387,17161.74023283429,High
41,42074.62982388353,8049.3911585183305,417.4187638643548,13913.722625993594,Medium
50,47701.293024684805,11980.772473222705,505.3369888680806,16047.986728435486,High
25,23304.558527365865,5211.0014995925585,299.930204757464,10038.657045113525,Low
42,42480.04633998525,11183.99139622534,437.89127078111886,11998.767052436484,Medium
48,49010.37253080656,11261.100580660268,440.67580978717024,14894.669881721959,Medium
40,39978.99042304422,11404.294647004353,401.1828756095162,12085.12518619895,Medium
50,58526.81178256542,12320.42153621419,443.23904376607425,13686.133093358247,High
34,29046.31540629358,5994.113862780991,349.1806085310142,13235.121923640101,Medium
54,53678.98102523643,10933.45291246968,498.11250237980295,19171.92592205851,High
62,54131.85488941507,10662.646169038055,666.4147306016872,22217.366411949,High
36,37860.40739333693,6738.687662263903,334.4879689114336,8508.9016321907,Medium
35,29423.76731811593,7123.663344036239,308.76480454327276,11552.42745323259,Medium
54,52608.44872061712,10630.185352929293,534.358400584426,19477.10113325128,High
55,53139.67837334337,13684.507052607221,568.2695909564857,21008.689269762704,High
34,35404.455633005855,6139.663874986339,279.63340015800793,5674.105254379275,Medium
35,32236.0454122741,5135.827172885286,323.93667013382066,10491.341459581312,Medium
37,34023.471511530086,5660.777930193625,375.25811528467017,10532.35132849711,Medium
26,33179.28232042949,6510.200543245061,326.91842747682637,12572.521708230597,Low
30,31422.83395237263,3193.7231838220005,173.56421178531124,2371.9505457820314,Medium
29,26194.74573988866,5397.627659698165,320.7581601841619,5558.0501179101375,Low
32,30745.831640943845,9055.000490910843,300.82172177969466,13899.097860289105,Medium
39,47226.77476135372,8385.19689148166,365.2694826552166,10290.840284371674,Medium
42,40824.17560874452,8250.78922176249,385.9436519932121,8695.620360920893,Medium
55,51553.616884238065,10928.17919272314,531.8052208182872,21036.111424596464,High
30,26575.019249368037,3940.8708155456543,331.04086004559974,4704.5559083236885,Medium
49,46254.367595052114,8085.730579130918,463.16067644223625,17766.108166968745,Medium
37,34027.51138786639,7009.636654170846,452.92960079068115,6419.231611473607,Medium
39,32601.760758253786,8342.546060218587,421.1933392146202,7372.406069788868,Medium
46,40378.99951526511,11096.30002360422,469.8986062576435,14400.42396893873,Medium
28,23853.39812819315,5785.12123434287,271.69719410916883,5855.072849308717,Low
43,45957.85509226549,11305.548351508496,489.49271019140514,13717.005200285374,Medium
41,39093.81356363563,11410.39603041905,476.8009843379158,17706.134724854957,Medium
44,42964.191554529796,10390.534424964408,381.9308926372878,12734.958327709095,Medium
42,48350.44012627449,10849.962816111769,384.9050947300455,17483.361961181945,Medium
64,70475.03574969209,10818.57295722381,671.7315103196014,20172.875262962283,High
33,31589.375284311325,4301.6021306238745,376.8340472222011,12767.617273272108,Medium
34,30845.682446582956,7835.946752580331,324.9829725845366,3140.301518139585,Medium
33,28677.848431632312,3917.5803762659057,292.8777570143748,11808.914089046542,Medium
34,37463.878848541186,6219.256311968134,343.9306312983272,11648.290756397682,Medium
33,31976.463832388563,8142.3838106594785,403.8346715372992,8819.792244042736,Medium
51,49067.525548386046,13026.745849370414,512.0517130026071,20986.592718645767,High
54,49931.677124312235,10291.56869942387,476.80296150874346,14720.374847040597,High
34,30151.667954943056,5500.111409384619,345.479161378871,5373.377334434011,Medium
31,32600.290957466223,6840.923243023165,349.1374035614927,11645.871131240223,Medium
44,37422.80867056369,6652.913112952221,434.93113443251207,8928.97106269504,Medium
34,38974.34346893969,6453.442703413146,402.9083406241955,10429.76042194152,Medium
46,43330.77678092541,9183.999903447437,503.29245177587427,17819.59278875125,Medium
42,41251.82027874104,8344.03201465841,416.9120538151822,14095.434943800014,Medium
24,17315.11020929723,4977.006947635764,242.15720098202308,6457.835453879452,Low
55,54938.170308788176,9330.970288855717,457.9120147408388,15446.621265045313,High
57,55358.3952865472,9946.014014763166,630.5113362456082,20896.027885991938,High
33,32749.597005717667,5105.76747793476,313.52413256648447,6240.25506932692,Medium
36,43358.54449180945,3959.811321609886,340.00216303618254,13125.165218243987,Medium
42,42888.490228951196,9083.660643692212,392.5073196736291,19180.826317793108,Medium
43,39026.70407927098,10389.314903384009,452.8348781245048,14530.31026476215,Medium
46,42443.40044726716,10792.620165707072,403.565349961867,13085.944862444458,Medium
60,62975.65592956884,11475.00627907849,550.7913609143728,17519.803789364454,High
38,44493.46645496712,5977.989521072224,377.3737449150323,9958.858864156498,Medium
32,33409.590103755254,7888.629284725379,288.6743334207566,7646.864802260894,Medium
26,29443.563722773848,6477.846044749103,276.7616786686541,8153.327092378173,Low
32,35048.688616683525,6834.841284872591,290.50553603169084,11638.453601979982,Medium
39,46095.3220667876,11288.622504846546,469.7518132187794,16532.320476796158,Medium
57,47252.04913636984,11347.148957265874,604.6728753392202,11230.380076235317,High
34,37336.09469652264,6286.220032150222,374.0443106189474,2882.86023074517,Medium
42,46918.68021951782,7600.3653378508,389.7519123089346,17490.238296280546,Medium
39,32306.381469322132,4678.244587038385,510.2839837219724,11871.410281750283,Medium
51,46571.65907996792,11522.679928284586,488.0494492862836,15628.526288564564,High
65,60746.086256859235,12789.029265684447,614.3094861354941,21003.887365915358,High
34,30356.049018113084,7819.86248271359,375.3371298477674,9639.420954548803,Medium
35,32591.41474532237,10683.75600418248,359.76140664701654,16425.469766938546,Medium
50,51213.01406527471,9218.496460190765,459.0807845379411,16475.48615286984,High
46,50328.37325583685,4523.9825664168975,569.792358104429,12457.199347797674,Medium
58,63406.58478884268,12562.140739021545,628.7799749096419,16325.452184885771,High
45,40810.88469416109,9333.718779785351,450.20026506339696,13069.406896539378,Medium
36,31776.485006485087,5735.092248057361,480.05550655416306,8468.682564757477,Medium
45,51579.10920008112,9794.532671242996,490.5390072144126,18568.462111414134,Medium
51,54233.71967709322,11772.19264020875,509.4049515103553,15671.875218463741,High
48,48414.32420934498,7706.7801795769055,594.0718822588464,10888.498199314072,Medium
45,47366.68337777483,8397.336277193235,482.94923667371035,14715.606192692243,Medium
50,49850.9810907428,12953.507459697856,530.7622631160185,19317.128953737683,High
51,53622.923415238074,8756.75561754127,490.6826186419749,18482.449121166985,High
53,51319.6665174713,10733.33951082757,532.4706742849824,13620.56854347567,High
46,47344.02467219615,3951.1776679122304,439.46535020678925,10472.786111584146,Medium
38,30447.269748152517,4636.30899783741,451.9867873020726,15681.966855534109,Medium
41,37561.07852587284,8515.034994665599,329.52929282912686,7427.068926575266,Medium
52,48614.94411604828,12855.975619171202,588.2935216532424,16712.7526777582,High
31,29128.04983396543,3475.940635997998,266.13287356510284,7594.42410962111,Medium
43,38367.43372610126,8749.128124120993,427.1039398418244,16840.92913760991,Medium
36,33332.28187088459,6448.564181892567,345.2391806087885,7635.797316606717,Medium
40,32427.929688009397,9906.176109984988,373.99237567523966,9610.593180686526,Medium
52,54743.502381974504,7964.393389354829,554.4892074067747,17451.085490608515,High
41,40587.432405443025,9060.15529673497,409.7405393335595,14686.547592830413,Medium
40,31473.961961119916,6692.6186260074865,366.6150619925557,16078.790401513896,Medium
26,21825.850447266635,5646.07604965295,267.69977650888967,9218.781410308848,Low
47,48683.00713781083,9537.862104616945,435.19566366667453,15148.453822838017,Medium
46,43284.89026807105,8696.441851714764,433.1112250499289,16947.34841788165,Medium
61,57515.29269930952,13155.62369253877,535.1368455480597,14188.172165832631,High
36,35627.036614959616,7287.305468605922,337.48455032576186,8161.045804917145,Medium
42,43717.98767589108,8134.38739584661,444.7102263197267,8739.610351846753,Medium
42,34818.2377148042,7687.1669319545135,421.8562458979019,4542.935375863851,Medium
55,57750.6424060894,11155.196779490674,640.7531834486572,19026.473212653746,High
39,34998.53359196312,8244.087096292144,520.6408736860653,15989.05534619249,Medium
42,41910.360158751006,6421.715839838758,396.78908018396385,14267.984893130628,Medium
46,45822.899296542455,8501.057524165248,418.33411211478557,14940.222421498958,Medium
41,38364.66940880113,6089.628110737654,466.4908273179472,12554.887315228067,Medium
35,29881.701269346428,6920.309154438429,366.76041210162725,10665.431537912436,Medium
41,39571.56725953868,7015.335590291944,466.79371385074865,17385.670295331725,Medium
50,58126.65154537598,11541.566295962512,519.9415365602255,19647.554897638758,High
29,22191.624847681844,7145.45395551338,280.2821076662113,6944.908270941194,Low
41,49461.56509552438,6354.5028728712605,400.56574758906106,15626.407027950794,Medium
32,30701.394144617338,6395.38530920305,341.6388389183025,13288.282408596882,Medium
51,51176.8570854432,11477.033158496728,499.44430521425704,17251.179989236913,High
24,18566.445943076364,4449.383359671942,300.97506215989347,8362.74213834866,Low
34,30143.652916612595,5343.564950388911,274.8831380249402,11259.818860464711,Medium
43,40485.4517498099,6415.192943910409,490.7071818030548,8453.956915292729,Medium
55,49771.52514561044,12708.535123156724,456.32996260419816,11787.949963078088,High
39,37955.41021314564,9605.42629656994,397.2551143180611,14049.874163431079,Medium
34,31964.920540966144,6384.104802251903,323.44786346882256,6898.862149715114,Medium
58,67253.90571217866,13132.275169053355,504.1822148174409,13232.143900923958,High
25,19170.129071597694,-930.4210597706815,146.99902916606314,1273.5884889319968,Low
18,18513.452583742936,6255.109301418473,125.12426649474156,3972.8788148038057,Low
44,45239.23140950912,8486.110389445643,442.28421632801695,14323.00853013759,Medium
34,28648.397256740813,7083.553121598979,309.8907935610141,11564.762439941684,Medium
29,32434.137477264194,5158.9645526680615,237.9525549414411,11251.785322677306,Low
47,45008.36493559186,12191.414963735011,537.6140541461193,12925.50398042012,Medium
