Age,AnnualIncome,BankruptcyHistory,BaseInterestRate,CheckingAccountBalance,CreditCardUtilizationRate,CreditScore,EducationLevel_Associate,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,EmploymentStatus_Employed,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,Experience,HomeOwnershipStatus_Mortgage,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,InterestRate,JobTenure,LengthOfCreditHistory,LoanAmount,LoanApproved,LoanDuration,LoanPurpose_Auto,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,MonthlyDebtPayments,MonthlyIncome,MonthlyLoanPayment,NetWorth,NumberOfCreditInquiries,NumberOfDependents,NumberOfOpenCreditLines,PreviousLoanDefaults,RiskScore,SavingsAccountBalance,TotalAssets,TotalDebtToIncomeRatio,TotalLiabilities,LoanApprovedAI,LoanApprovedCompare
43.0,22574.0,False,0.290512,1315.0,0.3983109499969443,554.0,False,False,False,True,False,False,False,True,18.0,False,False,True,False,0.3155321356464737,4.0,3.0,22512.0,False,108.0,False,True,False,False,False,False,True,False,False,350.0,1881.1666666666667,630.1386089771123,116514.0,2.0,1.0,3.0,False,62.0,4905.0,123081.0,0.5210269915710706,6567.0,False,True
49.0,137288.0,True,0.236039,956.0,0.2375144912574268,641.0,True,False,False,False,False,True,False,False,25.0,False,False,False,True,0.2022846143149699,9.0,18.0,11539.0,True,108.0,False,False,True,False,False,False,True,False,False,319.0,11440.666666666666,232.786052234322,26268.0,2.0,1.0,2.0,False,45.6,7645.0,29404.0,0.0482302359041712,3136.0,True,True
47.0,27393.0,False,0.287245,836.0,0.0457776739363659,502.0,True,False,False,False,False,True,False,False,28.0,False,False,False,True,0.293936434086108,10.0,25.0,13245.0,False,84.0,True,False,False,False,False,False,False,True,False,600.0,2282.75,373.3285178084334,4163.0,0.0,0.0,3.0,False,57.0,6021.0,24876.0,0.4263841935421896,29943.0,False,True
30.0,15000.0,False,0.208664,494.0,0.1432778428673533,585.0,True,False,False,False,False,True,False,False,5.0,False,False,True,False,0.2089021884392899,7.0,21.0,36164.0,False,12.0,True,False,False,False,False,False,False,False,True,321.0,1250.0,3365.4613947763987,81674.0,0.0,2.0,1.0,True,63.0,8265.0,92606.0,2.949169115821119,10932.0,False,True
33.0,63341.0,False,0.239248,4370.0,0.4617335424754145,631.0,False,True,False,False,False,True,False,False,12.0,False,False,False,True,0.2360060784578403,3.0,25.0,29748.0,False,84.0,True,False,False,False,False,False,False,True,False,698.0,5278.416666666667,726.5613728761866,46410.0,1.0,0.0,3.0,False,50.0,1074.0,61679.0,0.2698842215076212,15269.0,False,True
48.0,29027.0,False,0.272063,1318.0,0.2051771356439088,494.0,True,False,False,False,False,True,False,False,26.0,True,False,False,False,0.2876122093530653,6.0,15.0,44063.0,False,24.0,False,False,True,False,False,False,True,False,False,533.0,2418.9166666666665,2435.6768148794577,66235.0,0.0,0.0,4.0,False,58.0,3855.0,84267.0,1.227275356686998,18032.0,False,True
47.0,68141.0,False,0.275156,1135.0,0.211326277928916,531.0,False,True,False,False,False,True,False,False,24.0,True,False,False,False,0.2641809605871248,6.0,15.0,15656.0,False,84.0,False,False,False,True,False,False,True,False,False,244.0,5678.416666666667,410.58368515549546,27802.0,1.0,0.0,5.0,False,50.0,4300.0,57020.0,0.1152757403305784,29218.0,True,False
39.0,15000.0,False,0.245047,3300.0,0.4287375945434163,531.0,False,True,False,False,False,True,False,False,13.0,True,False,False,False,0.2767478067128917,1.0,25.0,25547.0,False,36.0,True,False,False,False,False,True,False,False,False,376.0,1250.0,1052.232015800454,38092.0,0.0,4.0,4.0,False,61.0,9300.0,51312.0,1.1425856126403633,13220.0,False,True
41.0,100704.0,False,0.280262,3347.0,0.5032914111978724,504.0,True,False,False,False,False,True,False,False,12.0,False,False,False,True,0.252806080665904,6.0,19.0,27262.0,True,60.0,False,False,True,False,False,False,False,True,False,273.0,8392.0,804.6668678916064,20234.0,1.0,1.0,1.0,False,40.0,8043.0,65948.0,0.1284159756782181,45714.0,True,True
55.0,104475.0,False,0.203683,1382.0,0.3874434191743126,585.0,False,False,False,False,True,True,False,False,31.0,False,False,True,False,0.2235464793607257,8.0,19.0,31183.0,False,12.0,False,True,False,False,False,False,True,False,False,442.0,8706.25,2923.8785638573304,43869.0,1.0,3.0,0.0,False,53.0,6102.0,54450.0,0.3866048601702604,10581.0,True,False
32.0,16143.0,False,0.266201,12959.0,0.1345613977438236,575.0,False,False,False,True,False,True,False,False,10.0,False,True,False,False,0.2325859289383584,4.0,13.0,38701.0,False,72.0,False,False,True,False,False,False,True,False,False,272.0,1345.25,1001.5271560144732,30507.0,1.0,4.0,4.0,False,59.0,1624.0,47318.0,0.9466843754056667,16811.0,False,True
46.0,18502.0,False,0.247888,276.0,0.1611905973779616,485.0,False,False,False,True,False,True,False,False,22.0,False,False,True,False,0.2460926284910363,7.0,14.0,15388.0,False,24.0,False,False,False,False,True,False,False,False,True,418.0,1541.8333333333333,818.2672664853112,19592.0,0.0,4.0,5.0,False,59.0,481.0,63466.0,0.8018164089192377,43874.0,False,True
37.0,140692.0,False,0.205804,5752.0,0.2676601218793374,620.0,False,True,False,False,False,True,False,False,13.0,True,False,False,False,0.1848436308818558,4.0,25.0,20804.0,True,48.0,True,False,False,False,False,False,False,False,True,352.0,11724.333333333334,616.3955856197522,20517.0,0.0,3.0,3.0,True,40.8,383.0,36286.0,0.0825970703909037,15769.0,True,True
37.0,29972.0,False,0.269735,1783.0,0.5721248685590642,523.0,False,False,False,True,False,True,False,False,15.0,False,True,False,False,0.2465380506389956,2.0,19.0,16235.0,False,72.0,False,True,False,False,False,False,False,True,False,373.0,2497.6666666666665,433.8825782974017,175363.0,0.0,3.0,3.0,False,53.0,5108.0,262772.0,0.3230545488979321,87409.0,False,True
53.0,23331.0,False,0.234454,2350.0,0.4061408363025121,584.0,False,False,False,True,False,True,False,False,27.0,True,False,False,False,0.2233832462724353,2.0,23.0,21454.0,False,60.0,False,False,False,True,False,False,True,False,False,1124.0,1944.25,596.6704033950512,1382.0,0.0,0.0,5.0,False,61.0,6883.0,11934.0,0.8850047079311051,10552.0,False,True
49.0,15000.0,False,0.248232,321.0,0.15646133211222,496.0,False,True,False,False,False,False,False,True,26.0,False,False,False,True,0.2411001918956428,4.0,19.0,31232.0,False,12.0,False,False,False,True,False,False,True,False,False,336.0,1250.0,2954.948453553951,6695.0,0.0,0.0,3.0,False,62.0,1436.0,14339.0,2.632758762843161,62094.0,False,True
49.0,43294.0,False,0.204633,405.0,0.2071345016029137,600.0,False,True,False,False,False,True,False,False,26.0,False,False,False,True,0.2332898902645954,4.0,17.0,9633.0,True,48.0,False,True,False,False,False,False,False,True,False,153.0,3607.8333333333335,310.4907468186141,285620.0,0.0,2.0,4.0,True,38.400000000000006,5847.0,291984.0,0.1284678930526948,6364.0,True,True
55.0,46408.0,False,0.176356,989.0,0.5504722504979972,654.0,True,False,False,False,False,True,False,False,31.0,False,False,True,False,0.1775467208894743,5.0,27.0,38356.0,False,12.0,False,False,True,False,False,False,False,True,False,670.0,3867.3333333333335,3512.001111065886,108522.0,0.0,1.0,2.0,False,50.0,4990.0,122296.0,1.0813655691430493,13774.0,True,False
40.0,101064.0,False,0.210461,1532.0,0.2359164552394177,614.0,False,False,True,False,False,True,False,False,17.0,True,False,False,False,0.2281640981785118,6.0,12.0,12461.0,True,60.0,False,False,False,False,True,False,False,False,True,667.0,8422.0,349.9683251492437,1411.0,0.0,0.0,0.0,False,36.8,1014.0,17133.0,0.1207514040785138,48053.0,True,True
48.0,20554.0,False,0.3178879999999999,1518.0,0.2862458047774555,492.0,False,True,False,False,False,True,False,False,24.0,True,False,False,False,0.2823108095967374,7.0,16.0,18888.0,False,108.0,False,True,False,False,False,False,True,False,False,149.0,1712.8333333333333,483.6051189522757,3117.0,2.0,2.0,3.0,False,56.0,9194.0,122437.0,0.3693325594739373,124174.0,False,True
36.0,19598.0,False,0.296526,936.0,0.3075206774989803,499.0,False,False,False,False,True,False,False,True,15.0,True,False,False,False,0.3041880044615881,3.0,19.0,41026.0,False,60.0,True,False,False,False,False,False,False,True,False,284.0,1633.1666666666667,1337.9034335612585,7033.0,2.0,2.0,3.0,False,63.0,4125.0,28825.0,0.9931034392660016,36890.0,False,True
43.0,46832.0,False,0.2719519999999999,583.0,0.6408927298903863,478.0,False,False,False,True,False,False,False,True,22.0,False,False,True,False,0.2954204910706915,6.0,21.0,25952.0,False,36.0,False,True,False,False,False,False,False,True,False,501.0,3902.6666666666665,1095.203918783278,43406.0,3.0,3.0,0.0,False,62.0,394.0,90648.0,0.4090033956568017,47242.0,False,True
38.0,88911.0,False,0.228101,1255.0,0.4035857371678413,586.0,False,True,False,False,False,True,False,False,18.0,True,False,False,False,0.2145362325972065,9.0,13.0,26101.0,True,48.0,True,False,False,False,False,False,False,True,False,524.0,7409.25,814.617474424815,20434.0,0.0,2.0,1.0,False,40.0,1884.0,58290.0,0.1806684177784276,37856.0,True,True
41.0,24589.0,False,0.262206,179.0,0.2754418809298221,610.0,False,False,False,False,True,True,False,False,18.0,True,False,False,False,0.2700564137017811,3.0,10.0,12206.0,False,120.0,True,False,False,False,False,False,True,False,False,402.0,2049.083333333333,295.1171352244514,78334.0,0.0,2.0,6.0,False,51.0,8117.0,96632.0,0.3402092652280864,18298.0,False,True
47.0,101327.0,False,0.200568,9396.0,0.0857016814655703,595.0,False,True,False,False,False,True,False,False,23.0,False,False,True,False,0.1951886784876574,4.0,8.0,13068.0,True,36.0,False,False,False,True,False,False,True,False,False,407.0,8443.916666666666,482.4560257999072,68054.0,1.0,1.0,1.0,False,37.6,1390.0,70143.0,0.1053369024011259,2089.0,True,True
30.0,41300.0,False,0.261264,940.0,0.0826261787678214,558.0,False,True,False,False,False,True,False,False,7.0,False,False,False,True,0.2591316763404011,8.0,23.0,35264.0,False,60.0,False,True,False,False,False,False,True,False,False,252.0,3441.6666666666665,1054.008684765758,15882.0,0.0,1.0,3.0,False,54.0,8462.0,25738.0,0.3794698357672905,9856.0,False,True
65.0,101712.0,False,0.212406,496.0,0.1786027892576377,598.0,True,False,False,False,False,False,False,True,39.0,True,False,False,False,0.2014444956988317,5.0,26.0,16406.0,True,48.0,True,False,False,False,False,False,False,True,False,121.0,8476.0,500.5040331548202,23959.0,0.0,4.0,3.0,False,40.8,9952.0,35923.0,0.0733251572858447,11964.0,True,True
27.0,31118.0,False,0.300197,534.0,0.056119180057797,464.0,False,False,False,True,False,True,False,False,5.0,False,False,False,True,0.2746505309762944,5.0,17.0,17197.0,False,72.0,False,True,False,False,False,False,True,False,False,1124.0,2593.1666666666665,489.585965076003,56701.0,1.0,0.0,5.0,False,56.0,1378.0,65203.0,0.6222453750534108,8502.0,False,True
25.0,15000.0,False,0.309666,357.0,0.2112540417009837,502.0,True,False,False,False,False,True,False,False,1.0,False,False,True,False,0.3567139765983265,1.0,13.0,35666.0,False,84.0,False,False,False,True,False,False,False,True,False,248.0,1250.0,1159.1888086878362,9769.0,2.0,1.0,5.0,False,60.0,1042.0,14618.0,1.125751046950269,4849.0,False,True
53.0,50385.0,False,0.21153,3103.0,0.2766827885265938,573.0,True,False,False,False,False,True,False,False,33.0,False,False,True,False,0.2058154614449692,5.0,2.0,13030.0,False,36.0,False,True,False,False,False,True,False,False,False,440.0,4198.75,488.1110843098024,5689.0,0.0,2.0,2.0,False,56.0,5671.0,32570.0,0.2210446166858714,114234.0,True,False
49.0,99967.0,False,0.2287,1838.0,0.3087706793883581,603.0,False,False,False,False,True,True,False,False,27.0,True,False,False,False,0.27444,4.0,25.0,25200.0,True,60.0,False,True,False,False,False,False,False,True,False,372.0,8330.583333333334,776.1916402036229,36480.0,1.0,1.0,3.0,False,36.8,4894.0,48087.0,0.1378284802229083,11607.0,True,True
47.0,29035.0,False,0.257004,971.0,0.1945411200897944,521.0,False,False,False,True,False,False,False,True,23.0,False,False,True,False,0.2626118704043379,11.0,26.0,22504.0,False,48.0,True,False,False,False,False,False,True,False,False,631.0,2419.583333333333,762.0848542039193,55501.0,3.0,0.0,3.0,False,60.0,5270.0,61161.0,0.5757540296348211,5660.0,False,True
47.0,49196.0,False,0.189496,949.0,0.1873058937721232,635.0,False,False,True,False,False,True,False,False,23.0,False,False,True,False,0.1931421094007621,7.0,27.0,21996.0,False,36.0,False,True,False,False,False,False,True,False,False,427.0,4099.666666666667,809.7844655479939,10386.0,0.0,0.0,4.0,False,51.0,2585.0,32020.0,0.3016792744649143,396677.0,True,False
39.0,53977.0,False,0.190996,735.0,0.1472325378349152,622.0,False,False,True,False,False,True,False,False,17.0,True,False,False,False,0.2015291083047816,4.0,12.0,16996.0,True,36.0,False,False,True,False,False,False,True,False,False,435.0,4498.083333333333,632.9572366430825,66719.0,1.0,0.0,1.0,False,36.8,12425.0,127019.0,0.2374249558092704,60300.0,True,True
29.0,15000.0,False,0.225482,144.0,0.4082430137379592,572.0,False,False,False,True,False,True,False,False,7.0,True,False,False,False,0.2174199272116624,4.0,24.0,16482.0,False,48.0,False,False,True,False,False,False,False,True,False,108.0,1250.0,516.9772779546867,4220.0,1.0,1.0,2.0,False,59.0,7314.0,12839.0,0.4999818223637493,8619.0,False,True
40.0,141943.0,False,0.231846,2395.0,0.0583077586400318,532.0,True,False,False,False,False,True,False,False,21.0,True,False,False,False,0.2632909242281723,1.0,18.0,12846.0,True,36.0,False,True,False,False,False,False,True,False,False,265.0,11828.583333333334,519.8279462534286,51531.0,3.0,3.0,7.0,False,36.0,1920.0,61038.0,0.0663501219154248,9507.0,True,True
31.0,32309.0,False,0.245538,1102.0,0.4130530330872172,595.0,False,False,False,False,True,False,True,False,9.0,False,False,False,True,0.2483169357884191,11.0,19.0,28038.0,False,72.0,False,False,False,False,True,True,False,False,False,585.0,2692.4166666666665,752.3715000615116,102797.0,0.0,1.0,3.0,False,57.0,6009.0,108694.0,0.4967178804895892,5897.0,False,True
51.0,90389.0,False,0.18627,1995.0,0.0813772243186771,609.0,False,False,True,False,False,False,False,True,27.0,True,False,False,False,0.1955859770229858,1.0,24.0,15770.0,True,24.0,True,False,False,False,False,False,False,True,False,559.0,7532.416666666667,799.2303676191383,1241314.0,2.0,0.0,2.0,False,32.0,3440.0,1246374.0,0.1803180078486282,5060.0,True,True
38.0,45672.0,False,0.238252,2716.0,0.3611918128596703,545.0,True,False,False,False,False,False,False,True,14.0,True,False,False,False,0.2351536712296234,8.0,16.0,35752.0,False,24.0,True,False,False,False,False,False,False,True,False,250.0,3806.0,1881.6106739098736,5642.0,2.0,1.0,3.0,False,62.0,701.0,15753.0,0.5600658628244545,10111.0,False,True
30.0,88142.0,False,0.223687,3132.0,0.3424593843156685,562.0,True,False,False,False,False,True,False,False,6.0,False,True,False,False,0.2273909817778689,0.0,20.0,19687.0,False,36.0,True,False,False,False,False,False,True,False,False,183.0,7345.166666666667,759.4037836616432,6326.0,2.0,0.0,1.0,False,49.0,656.0,8231.0,0.1283025731653436,36625.0,True,False
36.0,66235.0,False,0.236474,1276.0,0.3440835535957766,503.0,False,True,False,False,False,True,False,False,13.0,False,False,False,True,0.2114119086396247,4.0,2.0,12974.0,True,24.0,False,True,False,False,False,False,False,True,False,429.0,5519.583333333333,667.5775224474156,72230.0,2.0,4.0,3.0,False,41.6,2884.0,159381.0,0.1986703445213103,87151.0,True,True
44.0,44250.0,False,0.257557,1261.0,0.2747698547905734,514.0,False,True,False,False,False,True,False,False,21.0,False,False,False,True,0.3090683999999999,7.0,29.0,19557.0,False,48.0,False,True,False,False,False,False,True,False,False,94.0,3687.5,714.5215242663564,20803.0,1.0,1.0,2.0,False,53.0,1688.0,92863.0,0.219260074377317,72060.0,False,True
33.0,23800.0,False,0.241936,3358.0,0.2744372918569892,542.0,False,False,False,True,False,True,False,False,12.0,False,False,True,False,0.2444879126381886,8.0,20.0,17936.0,False,48.0,False,False,False,True,False,False,False,True,False,227.0,1983.3333333333333,589.2054730196439,8200.0,2.0,5.0,2.0,False,58.0,1056.0,85048.0,0.4115321712704087,76848.0,False,True
30.0,72508.0,False,0.251481,988.0,0.2135862852592142,580.0,False,True,False,False,False,True,False,False,6.0,True,False,False,False,0.2418340559553167,5.0,6.0,36481.0,False,60.0,False,False,False,True,False,False,True,False,False,972.0,6042.333333333333,1053.3713645922885,1909.0,2.0,1.0,1.0,False,56.0,1979.0,8334.0,0.335196893792512,19441.0,False,True
42.0,15000.0,False,0.282315,4094.0,0.0199281815118888,562.0,False,False,False,True,False,True,False,False,19.0,True,False,False,False,0.2665507606967703,5.0,14.0,18315.0,False,108.0,False,False,True,False,False,False,True,False,False,830.0,1250.0,448.6500885946276,6891.0,1.0,3.0,2.0,False,59.0,5225.0,47351.0,1.022920070875702,40460.0,False,True
42.0,59283.0,False,0.245685,3250.0,0.4333117660824396,577.0,False,False,False,True,False,True,False,False,19.0,False,False,True,False,0.2479836208739917,4.0,24.0,19185.0,False,72.0,False,False,False,True,False,False,False,True,False,514.0,4940.25,514.4185412836448,44745.0,0.0,0.0,0.0,False,53.0,4025.0,76899.0,0.2081713559604564,32154.0,False,True
33.0,24219.0,False,0.236112,643.0,0.2550376278404897,587.0,True,False,False,False,False,True,False,False,12.0,False,False,False,True,0.2202963074051897,4.0,3.0,44612.0,False,36.0,False,False,False,True,False,False,True,False,False,470.0,2018.25,1704.4364253066394,5749.0,0.0,0.0,5.0,False,63.0,2936.0,15258.0,1.0773870557694238,22900.0,False,True
34.0,111107.0,False,0.297899,553.0,0.3700336459661494,531.0,True,False,False,False,False,True,False,False,16.0,False,False,True,False,0.2702007426058938,1.0,21.0,28399.0,True,96.0,True,False,False,False,False,False,True,False,False,152.0,9258.916666666666,724.9487758744156,2042.0,0.0,0.0,2.0,False,39.2,581.0,13815.0,0.0947139722114087,72264.0,False,False
42.0,57517.0,False,0.252082,359.0,0.1812207085920847,587.0,True,False,False,False,False,True,False,False,17.0,False,False,False,True,0.2659008131663492,7.0,19.0,50582.0,False,48.0,False,True,False,False,False,False,False,True,False,278.0,4793.083333333333,1722.3237970489236,10053.0,1.0,2.0,4.0,False,55.0,461.0,30837.0,0.4173354932382962,44247.0,False,True
22.0,51405.0,False,0.257337,2677.0,0.1498402815960519,558.0,True,False,False,False,False,False,True,False,0.0,False,True,False,False,0.2286774842676027,8.0,8.0,41337.0,False,48.0,True,False,False,False,False,False,True,False,False,348.0,4283.75,1321.9182494714648,1274.0,1.0,1.0,3.0,False,57.0,11290.0,25786.0,0.3898262619133854,26976.0,False,True
23.0,48318.0,False,0.257635,75.0,0.2127230004870635,503.0,True,False,False,False,False,True,False,False,2.0,True,False,False,False,0.206108,4.0,8.0,14135.0,True,48.0,False,True,False,False,False,False,True,False,False,281.0,4026.5,434.7465354006923,103376.0,0.0,1.0,4.0,False,38.400000000000006,2767.0,113535.0,0.1777589806036737,10159.0,False,False
31.0,15000.0,False,0.2391329999999999,76.0,0.1369080959221169,564.0,False,False,False,True,False,True,False,False,7.0,False,False,True,False,0.2517420203134981,3.0,6.0,36133.0,False,36.0,False,False,False,False,True,False,False,True,False,338.0,1250.0,1439.9729354121632,5991.0,2.0,3.0,4.0,False,61.0,6719.0,35829.0,1.4223783483297303,81839.0,False,True
37.0,29055.0,False,0.266223,1597.0,0.4974429147218395,612.0,True,False,False,False,False,False,True,False,15.0,False,False,False,True,0.2790927119115586,3.0,10.0,47223.0,False,84.0,False,False,False,True,False,False,False,False,True,772.0,2421.25,1284.5053969127248,15400.0,2.0,0.0,1.0,False,61.0,3398.0,21571.0,0.8493569011513576,6171.0,False,True
43.0,133833.0,False,0.226901,243.0,0.2578269648982437,611.0,False,False,True,False,False,True,False,False,18.0,False,False,True,False,0.2253152521462757,3.0,11.0,47401.0,True,36.0,False,False,True,False,False,False,True,False,False,307.0,6805.666666666667,1823.3256941039544,495643.0,1.0,1.0,3.0,False,34.4,1414.0,500927.0,0.3130223383607711,5284.0,True,True
57.0,59550.0,False,0.277099,383.0,0.4180891002740362,528.0,True,False,False,False,False,True,False,False,33.0,True,False,False,False,0.2751639504822218,4.0,17.0,36099.0,False,60.0,False,False,False,False,True,False,False,True,False,340.0,4962.5,1113.4635656357405,105140.0,1.0,3.0,4.0,False,49.0,1994.0,107414.0,0.2928893835034237,2274.0,False,True
50.0,105440.0,False,0.2502299999999999,1313.0,0.1866686618692459,541.0,True,False,False,False,False,True,False,False,26.0,False,False,False,True,0.2480619983922647,5.0,11.0,35730.0,False,36.0,False,False,False,True,False,True,False,False,False,583.0,8786.666666666666,1416.9588736459502,70708.0,1.0,1.0,3.0,False,48.0,9555.0,91057.0,0.2276129218868684,20349.0,True,False
38.0,55775.0,False,0.253433,240.0,0.4430131248989943,561.0,False,True,False,False,False,True,False,False,18.0,False,True,False,False,0.2638511131138862,8.0,19.0,18933.0,False,72.0,False,False,False,False,True,False,True,False,False,198.0,4647.916666666667,526.2105811460641,4238.0,0.0,3.0,1.0,True,57.0,5357.0,22694.0,0.1558140201479653,32188.0,False,True
39.0,34424.0,False,0.197491,286.0,0.2244657790802098,664.0,False,False,True,False,False,True,False,False,14.0,True,False,False,False,0.1981377291610436,8.0,23.0,14491.0,True,72.0,True,False,False,False,False,False,True,False,False,265.0,2868.6666666666665,345.53791520816924,14124.0,0.0,1.0,2.0,False,37.6,1373.0,20441.0,0.2128298565680348,6317.0,True,True
27.0,26578.0,False,0.217969,5342.0,0.4358967330959174,571.0,False,False,False,True,False,True,False,False,4.0,True,False,False,False,0.2344960999079168,5.0,13.0,18469.0,False,36.0,False,False,False,True,False,False,False,True,False,278.0,2214.833333333333,719.2650429403596,21986.0,1.0,1.0,3.0,False,59.0,7303.0,43528.0,0.4502664051201864,21542.0,False,True
39.0,53287.0,False,0.2350809999999999,1626.0,0.0589784874961919,559.0,False,True,False,False,False,True,False,False,17.0,True,False,False,False,0.2483802792151719,7.0,27.0,9581.0,True,60.0,False,True,False,False,False,False,True,False,False,414.0,4440.583333333333,280.3059604450195,156260.0,0.0,0.0,5.0,False,36.0,1392.0,222481.0,0.1563546742233609,66221.0,True,True
36.0,15000.0,False,0.241605,2787.0,0.2691645542397169,613.0,False,True,False,False,False,True,False,False,13.0,True,False,False,False,0.2334485063452369,2.0,24.0,43105.0,False,60.0,True,False,False,False,False,False,True,False,False,339.0,1250.0,1223.7058471094283,3213.0,0.0,4.0,3.0,False,57.0,4431.0,19079.0,1.2501646776875428,40912.0,False,True
43.0,144689.0,False,0.237117,604.0,0.1856298774597558,574.0,False,True,False,False,False,True,False,False,24.0,False,False,False,True,0.2415348660833745,2.0,28.0,19117.0,True,60.0,False,True,False,False,False,False,True,False,False,344.0,12057.416666666666,551.6616465200142,1031.0,2.0,3.0,4.0,False,37.6,575.0,8694.0,0.0742830467985829,12638.0,True,True
30.0,54953.0,False,0.28051,6125.0,0.2735891639053959,533.0,False,False,False,True,False,True,False,False,7.0,True,False,False,False,0.2904263927741533,6.0,3.0,42010.0,False,60.0,True,False,False,False,False,False,False,True,False,289.0,4579.416666666667,1334.5667020276053,4085.0,1.0,5.0,6.0,False,57.0,2455.0,11523.0,0.3545357018603399,49502.0,False,True
46.0,89215.0,False,0.230899,50.0,0.4478860059047346,572.0,False,True,False,False,False,True,False,False,26.0,True,False,False,False,0.1887121228978674,8.0,6.0,11899.0,True,60.0,False,False,True,False,False,False,False,True,False,236.0,7434.583333333333,307.82402025321977,4937.0,4.0,1.0,4.0,False,41.6,3844.0,9274.0,0.0731478814441364,61967.0,True,True
58.0,24109.0,False,0.200847,218.0,0.2479054885865446,624.0,False,False,False,True,False,True,False,False,38.0,False,False,False,True,0.1979006694809523,4.0,2.0,37847.0,False,24.0,False,False,False,True,False,False,True,False,False,547.0,2009.0833333333333,1922.374223250136,9854.0,0.0,3.0,4.0,True,67.0,1692.0,29192.0,1.2291049267494143,65401.0,True,False
38.0,125791.0,False,0.1946979999999999,195.0,0.3386847417825678,655.0,False,True,False,False,False,True,False,False,19.0,False,False,True,False,0.1823437304060486,4.0,1.0,17198.0,True,60.0,True,False,False,False,False,False,False,True,False,340.0,10482.583333333334,438.911844039459,156880.0,2.0,1.0,2.0,False,33.6,6463.0,200082.0,0.0743053328813151,43202.0,True,True
44.0,192201.0,False,0.204589,438.0,0.1796043266258307,604.0,False,True,False,False,False,True,False,False,19.0,False,False,False,True,0.2169525538391201,1.0,16.0,11589.0,True,48.0,False,True,False,False,False,False,True,False,False,549.0,16016.75,363.2093006041082,3668.0,2.0,1.0,2.0,False,35.2,896.0,8515.0,0.0569534581362703,4847.0,True,True
48.0,16761.0,False,0.3031899999999999,3562.0,0.3023841452962671,483.0,False,False,False,True,False,True,False,False,27.0,False,False,False,True,0.2682250431088571,5.0,25.0,49690.0,False,48.0,True,False,False,False,False,False,True,False,False,231.0,1396.75,1698.4880553500482,9018.0,1.0,3.0,1.0,False,60.0,6330.0,54596.0,1.3814126045105053,105221.0,False,True
35.0,84101.0,False,0.2598169999999999,7806.0,0.2933037946408315,607.0,False,False,False,False,True,True,False,False,9.0,False,False,True,False,0.2633309364309698,5.0,27.0,38317.0,False,84.0,False,True,False,False,False,True,False,False,False,289.0,7008.416666666667,1002.7622905198688,1998.0,0.0,0.0,2.0,False,46.0,4144.0,30307.0,0.1843158522043545,28309.0,False,True
42.0,37621.0,False,0.184986,1263.0,0.2198297431131213,609.0,False,False,False,True,False,True,False,False,21.0,False,True,False,False,0.181479455806201,5.0,9.0,24486.0,False,12.0,False,False,False,False,True,False,True,False,False,361.0,3135.083333333333,2246.6007083991512,35669.0,1.0,0.0,5.0,False,57.0,1374.0,49535.0,0.8317484516836292,13866.0,True,False
40.0,23619.0,False,0.187903,1918.0,0.4584469227879561,639.0,False,False,False,False,True,True,False,False,21.0,True,False,False,False,0.1514252697421813,5.0,21.0,22403.0,False,36.0,False,False,False,True,False,False,False,True,False,378.0,1968.25,778.1719069927901,3648.0,2.0,1.0,2.0,False,58.0,578.0,32010.0,0.5874111047848546,58592.0,True,False
41.0,67642.0,False,0.2069389999999999,98.0,0.1091088405515192,591.0,True,False,False,False,False,True,False,False,21.0,True,False,False,False,0.2293383474351888,5.0,1.0,27439.0,False,24.0,False,True,False,False,False,True,False,False,False,588.0,5636.833333333333,1436.1699524598405,8125.0,2.0,3.0,3.0,False,57.0,14466.0,14564.0,0.3590970022991349,17243.0,True,False
30.0,56958.0,False,0.271777,1826.0,0.2780988857801049,435.0,False,False,False,True,False,True,False,False,5.0,True,False,False,False,0.2828988739533637,6.0,18.0,24277.0,False,12.0,False,False,False,True,False,True,False,False,False,325.0,4746.5,2346.320367754984,35005.0,1.0,1.0,4.0,False,58.0,2895.0,36318.0,0.5627979285273326,1313.0,False,True
40.0,33225.0,False,0.190321,564.0,0.4696016850236499,619.0,False,False,False,True,False,False,False,True,18.0,True,False,False,False,0.1739814739367358,2.0,27.0,14821.0,False,36.0,False,False,False,False,True,False,True,False,False,586.0,2768.75,531.3505448095775,85137.0,0.0,1.0,1.0,False,56.0,1726.0,152642.0,0.4035577588477029,67505.0,True,False
45.0,137119.0,False,0.247925,371.0,0.4283154287897301,650.0,False,False,True,False,False,False,False,True,24.0,False,True,False,False,0.2539651794093459,5.0,17.0,17925.0,True,120.0,False,False,False,False,True,False,False,True,False,486.0,11426.583333333334,412.8027010859952,58888.0,0.0,5.0,1.0,False,35.2,2013.0,71521.0,0.0786589197196008,12633.0,True,True
